,partido,candidato,nick,followers,fecha,post,post_clean,sentimiento,sentimiento_num,negative,neutral,positive,video,foto,repost,retweet,viewed,comments,comments vs viewed,shared,shared vs viewed,likes,likes vs viewed,votos,porcentaje,escaños
56,VOX,Rocío Monasterio, @monasterioR,339700,2023-05-18,El 28 de mayo hay un voto seguro. Maravilloso Chinchón ¡gracias!😘🇪🇸,el 28 de mayo hay un voto seguro maravilloso chinchn gracias,Positive,1,0.0065710424,0.009068431,0.9843605,False,True,True,False,26500,32,0.0012075471698113208,203,0.007660377358490566,466,0.01758490566037736,245215,0.0731,11
57,VOX,Rocío Monasterio, @monasterioR,339700,2023-05-19,"Los demás partidos creen que ser agricultor es tener un huerto urbano, que ser ganadero es pasear un chihuahua o que ser autónomo es un estado de Facebook.

Se han alejado de la realidad de los madrileños.

Todos menos VOX

#VotaSeguro
https://lavanguardia.com/nacional/20230518/8978128/monasterio-afea-candidatos-comunidad-madrid-realidad-les-falta-calle.html","los dems partidos creen que ser agricultor es tener un huerto urbano que ser ganadero es pasear un chihuahua o que ser autnomo es un estado de facebook

se han alejado de la realidad de los madrileos

todos menos vox

votaseguro
",Negative,-1,0.9210038,0.04761777,0.031378448,False,True,False,False,14200,137,0.009647887323943663,221,0.015563380281690142,564,0.03971830985915493,245215,0.0731,11
58,VOX,Rocío Monasterio, @monasterioR,339700,2023-05-19,"Un honor que nos acompañaras hoy en Chinchón 
@MariaFdaCabal
 . Siempre trabajando juntos los que no aplaudimos a terroristas, juntos los que estamos del lado del bien, la belleza y la verdad.😘","un honor que nos acompaaras hoy en chinchn 

  siempre trabajando juntos los que no aplaudimos a terroristas juntos los que estamos del lado del bien la belleza y la verdad",Positive,1,0.02540837,0.021429058,0.95316255,False,True,True,False,8877,47,0.005294581502759942,84,0.009462656302805001,227,0.025571702151627802,245215,0.0731,11
59,VOX,Rocío Monasterio, @monasterioR,339700,2023-05-19,Rocío Monasterio recupera en el debate la más xenófoba e infame de las campañas de VOX: la que apela al coste de los menores no acompañados en la Comunidad de Madrid. Es imposible que esta gente interpele al voto católico de forma verosímil.,roco monasterio recupera en el debate la ms xenfoba e infame de las campaas de vox la que apela al coste de los menores no acompaados en la comunidad de madrid es imposible que esta gente interpele al voto catlico de forma verosmil,Negative,-1,0.9334341,0.043049276,0.023516655,False,False,False,True,89200,415,0.004652466367713004,142,0.0015919282511210762,224,0.0025112107623318385,245215,0.0731,11
60,VOX,Rocío Monasterio, @monasterioR,339700,2023-05-19,"O el bienestar de los políticos o el bienestar de los españoles. Menos gasto político, menos chiringuitos, menos diputados y prioricemos el gasto en sanidad, educación, vivienda y dependencia.",o el bienestar de los polticos o el bienestar de los espaoles menos gasto poltico menos chiringuitos menos diputados y prioricemos el gasto en sanidad educacin vivienda y dependencia,Negative,-1,0.6106218,0.15026157,0.23911664,False,True,False,False,10600,112,0.010566037735849057,156,0.01471698113207547,316,0.029811320754716982,245215,0.0731,11
61,VOX,Rocío Monasterio, @monasterioR,339700,2023-05-19,"Queremos traer una alternativa que refleje la realidad de los barrios y resuelva problemas reales en Madrid. 

No podemos más de candidatos uniformados con discursos uniformados🙄","queremos traer una alternativa que refleje la realidad de los barrios y resuelva problemas reales en madrid 

no podemos ms de candidatos uniformados con discursos uniformados",Negative,-1,0.78867286,0.10312542,0.10820172,False,True,True,False,23600,87,0.0036864406779661017,348,0.014745762711864407,845,0.03580508474576271,245215,0.0731,11
62,VOX,Rocío Monasterio, @monasterioR,339700,2023-05-19,"¡Nos vemos esta tarde en Paseo de Delicias!
Cuento con vosotros😘 #CuidaLoTuyo","nos vemos esta tarde en paseo de delicias
cuento con vosotros cuidalotuyo",Positive,1,0.004277051,0.018776579,0.9769464,False,True,False,False,14800,43,0.0029054054054054052,162,0.010945945945945945,358,0.02418918918918919,245215,0.0731,11
63,VOX,Rocío Monasterio, @monasterioR,339700,2023-05-19,"‼️ Te esperamos mañana en la Plaza de Quintana para recibir a nuestra candidata a la Presidencia de la Comunidad de Madrid 
@monasterioR
 💪🇪🇦"," te esperamos maana en la plaza de quintana para recibir a nuestra candidata a la presidencia de la comunidad de madrid 

 ",Positive,1,0.0052065235,0.056538004,0.9382554,False,True,False,True,3842,0,0.0,37,0.009630400832899531,86,0.022384174908901613,245215,0.0731,11
64,VOX,Rocío Monasterio, @monasterioR,339700,2023-05-19,"Los  médicos siempre ponen al paciente por encima de su interés. Hay que cuidarles, dejar de precarizarles. Si queremos retener a los médicos en Madrid hay que pagar bien y acabar con la temporalidad. 
Es así de sencillo","los  mdicos siempre ponen al paciente por encima de su inters hay que cuidarles dejar de precarizarles si queremos retener a los mdicos en madrid hay que pagar bien y acabar con la temporalidad 
es as de sencillo",Negative,-1,0.83602995,0.09133946,0.072630644,False,True,True,False,21100,57,0.0027014218009478673,332,0.015734597156398106,805,0.03815165876777251,245215,0.0731,11
65,VOX,Rocío Monasterio, @monasterioR,339700,2023-05-19,Mañana nos vemos en Ciudad Lineal ¡cuento con vosotros!😘,maana nos vemos en ciudad lineal cuento con vosotros,Positive,1,0.0036002095,0.014537045,0.9818627,False,True,True,False,8903,19,0.0021341120970459395,91,0.010221273727956868,203,0.02280130293159609,245215,0.0731,11
66,VOX,Rocío Monasterio, @monasterioR,339700,2023-05-19,"Esta tarde en Arganzuela, de charla con vecinos y de tapas. ¡Me encanta!
#CuidaLoTuyo","esta tarde en arganzuela de charla con vecinos y de tapas me encanta
cuidalotuyo",Positive,1,0.0209241,0.02776456,0.9513113,False,True,False,False,7449,18,0.0024164317358034634,122,0.016378037320445696,287,0.03852866156531078,245215,0.0731,11
67,VOX,Rocío Monasterio, @monasterioR,339700,2023-05-19,"📢 No te pierdas los actos de 
@monasterioR
 en el sábado 20 de mayo:

📍 Arganda del Rey - #CuidaLoTuyo a las 10:30

📍 Ciudad Lineal - #VotaSeguro a las 13:00

📍 Leganés - #CuidaLoTuyo a las 19:00"," no te pierdas los actos de 

 en el sbado 20 de mayo

 arganda del rey  cuidalotuyo a las 1030

 ciudad lineal  votaseguro a las 1300

 legans  cuidalotuyo a las 1900",Neutral,0,0.009991986,0.9475987,0.04240929,False,True,False,True,12500,9,0.00072,132,0.01056,209,0.01672,245215,0.0731,11
68,VOX,Rocío Monasterio, @monasterioR,339700,2023-05-19,"Esto de Podemos es asqueroso.

Luego lloriquea cuando en una carretera alguien pinta ""coletas rata""","esto de podemos es asqueroso

luego lloriquea cuando en una carretera alguien pinta coletas rata",Negative,-1,0.95782757,0.025725633,0.01644678,False,True,False,False,295000,1264,0.0042847457627118645,1523,0.00516271186440678,4784,0.016216949152542372,245215,0.0731,11
69,VOX,Rocío Monasterio, @monasterioR,339700,2023-05-20,"Dejar a nuestros hijos una España mejor de la que recibimos.

Esa es la prioridad.","dejar a nuestros hijos una espaa mejor de la que recibimos

esa es la prioridad",Positive,1,0.0452224,0.09371763,0.86105996,False,True,True,False,19300,127,0.0065803108808290154,332,0.017202072538860105,835,0.043264248704663215,245215,0.0731,11
70,VOX,Rocío Monasterio, @monasterioR,339700,2023-05-20,Esta tarde nos reímos un rato de los progres..🤣,esta tarde nos remos un rato de los progres,Positive,1,0.3034268,0.17732711,0.5192461,False,False,True,False,25600,201,0.0078515625,112,0.004375,275,0.0107421875,245215,0.0731,11
71,VOX,Rocío Monasterio, @monasterioR,339700,2023-05-20,"¡Ha sido un planazo!

Rocío Monasterio asiste a un desayuno con afiliados y simpatizantes de Vox Arganda.","ha sido un planazo

roco monasterio asiste a un desayuno con afiliados y simpatizantes de vox arganda",Positive,1,0.0890025,0.049378313,0.8616192,False,True,True,False,15600,57,0.003653846153846154,215,0.013782051282051282,650,0.041666666666666664,245215,0.0731,11
72,VOX,Rocío Monasterio, @monasterioR,339700,2023-05-20,"Esto es lo que hacen contra la gente trabajadora, por eso están perdiendo las calles y perderán el 28 de mayo en las urnas.",esto es lo que hacen contra la gente trabajadora por eso estn perdiendo las calles y perdern el 28 de mayo en las urnas,Negative,-1,0.95628965,0.029932322,0.013778083,False,True,True,False,22900,101,0.004410480349344978,307,0.013406113537117905,629,0.027467248908296944,245215,0.0731,11
73,VOX,Rocío Monasterio, @monasterioR,339700,2023-05-20,"¡Gracias a todo el equipo de Arroyomolinos! 
Tenéis las cosas claras, valores y coraje😘","gracias a todo el equipo de arroyomolinos 
tenis las cosas claras valores y coraje",Positive,1,0.017453132,0.014829971,0.9677169,False,True,False,False,5812,9,0.0015485203028217482,98,0.01686166551961459,237,0.040777701307639365,245215,0.0731,11
74,VOX,Rocío Monasterio, @monasterioR,339700,2023-05-20,¡Mañana más!💪🇪🇸,maana ms,Positive,1,0.005602419,0.009766293,0.98463136,False,True,True,False,6777,5,0.0007377895824110963,42,0.00619743249225321,131,0.019330087059170723,245215,0.0731,11
75,VOX,Rocío Monasterio, @monasterioR,339700,2023-05-20,¡El lunes os espero en Parla para hablar de lo que de verdad importa con nuestro candidato Juan Marcos Manrique!,el lunes os espero en parla para hablar de lo que de verdad importa con nuestro candidato juan marcos manrique,Positive,1,0.032008328,0.2925065,0.6754852,False,True,False,False,13100,98,0.007480916030534351,132,0.010076335877862596,292,0.022290076335877863,245215,0.0731,11
76,VOX,Rocío Monasterio, @monasterioR,339700,2023-05-20,"¡Genial Leganés!! 
@BeaTejero
 y equipo buen trabajo!😘","genial legans 

 y equipo buen trabajo",Positive,1,0.006313804,0.0070037297,0.98668253,False,True,False,False,12900,20,0.0015503875968992248,175,0.013565891472868217,389,0.030155038759689924,245215,0.0731,11
77,VOX,Rocío Monasterio, @monasterioR,339700,2023-05-21,"En Leganés.

Nadie puede decir que no hablamos claro.

#VotaSeguro","en legans

nadie puede decir que no hablamos claro

votaseguro",Negative,-1,0.55374134,0.27475065,0.17150801,False,True,True,False,26400,60,0.0022727272727272726,333,0.012613636363636363,750,0.028409090909090908,245215,0.0731,11
78,VOX,Rocío Monasterio, @monasterioR,339700,2023-05-21,"¡Los cubanos no tienen dudas! 
@cocofarinas
 gracias por el apoyo😘

Estamos juntos.","los cubanos no tienen dudas 

 gracias por el apoyo

estamos juntos",Positive,1,0.020741021,0.019351495,0.9599074,False,True,False,False,9075,7,0.0007713498622589532,122,0.013443526170798898,236,0.02600550964187328,245215,0.0731,11
79,VOX,Rocío Monasterio, @monasterioR,339700,2023-05-21,"Extendamos las ayudas a la maternidad: ""Yo tengo cuatro niños y me miran como a un lince ibérico""",extendamos las ayudas a la maternidad yo tengo cuatro nios y me miran como a un lince ibrico,Negative,-1,0.55196357,0.25327006,0.19476642,False,True,True,False,41400,123,0.002971014492753623,339,0.00818840579710145,936,0.022608695652173914,245215,0.0731,11
80,VOX,Rocío Monasterio, @monasterioR,339700,2023-05-21,"📺 Este domingo 21 de mayo a las 21:35, 
@monasterioR
 será entrevistada en 
@telemadrid
.

➡ Síguelo aquí en directo:
https://telemadrid.es/emision-en-directo/

¡No te lo pierdas!

🟢 #VotaSeguro 🇪🇦"," este domingo 21 de mayo a las 2135 

 ser entrevistada en 



 sguelo aqu en directo


no te lo pierdas

 votaseguro ",Neutral,0,0.01349006,0.8397157,0.14679424,False,True,False,True,9306,8,0.0008596604341285192,184,0.019772189984955942,367,0.03943692241564582,245215,0.0731,11
81,VOX,Rocío Monasterio, @monasterioR,339700,2023-05-21,"¿Por qué no tenemos derecho a explicar nuestras propuestas en libertad como los demás? 

¿por qué quieren que tengamos miedo? 

¿esto es una democracia?","por qu no tenemos derecho a explicar nuestras propuestas en libertad como los dems 

por qu quieren que tengamos miedo 

esto es una democracia",Negative,-1,0.94898,0.035083875,0.015936134,False,True,True,False,109300,365,0.003339432753888381,1263,0.011555352241537054,2532,0.023165599268069534,245215,0.0731,11
82,VOX,Rocío Monasterio, @monasterioR,339700,2023-05-21,"📢 No te pierdas mañana lunes 22 de mayo:

📍Parla - #CuidaLoTuyo a las 11:30

📍 Alcorcón - #CuidaLoTuyo a las 20:00 junto a Jorge Buxadé 

📺 Y a las 21:45 no te pierdas el debate electoral con Javier Ortega Smith en Telemadrid

🟢 #VotaSeguro 🇪🇦"," no te pierdas maana lunes 22 de mayo

parla  cuidalotuyo a las 1130

 alcorcn  cuidalotuyo a las 2000 junto a jorge buxad 

 y a las 2145 no te pierdas el debate electoral con javier ortega smith en telemadrid

 votaseguro ",Neutral,0,0.03859836,0.81956,0.1418416,False,True,True,False,12400,14,0.0011290322580645162,139,0.011209677419354839,219,0.017661290322580646,245215,0.0731,11
83,VOX,Rocío Monasterio, @monasterioR,339700,2023-05-22,"📰 Entrevista a 
@monasterioR
 en 
@telemadrid


‼️""No sirve de nada ser negacionista de la inseguridad. Hay que reconocer el problema""

✅ ""Si llego al gobierno de la Comunidad, la okupación se acabará de forma fulminante""

#VotaSeguro #EntrevistaMonasterioTM"," entrevista a 

 en 



no sirve de nada ser negacionista de la inseguridad hay que reconocer el problema

 si llego al gobierno de la comunidad la okupacin se acabar de forma fulminante

votaseguro entrevistamonasteriotm",Negative,-1,0.48178494,0.19452886,0.32368624,False,False,False,True,5738,1,0.0001742767514813524,79,0.01376786336702684,118,0.02056465667479958,245215,0.0731,11
84,VOX,Rocío Monasterio, @monasterioR,339700,2023-05-22,"Los negacionistas de la inseguridad intentan esconder realidad.

Pero muchos madrileños lo viven a diario.

Aquí, los datos⬇️","los negacionistas de la inseguridad intentan esconder realidad

pero muchos madrileos lo viven a diario

aqu los datos",Negative,-1,0.89104587,0.09001263,0.018941551,False,True,True,False,55300,159,0.002875226039783002,876,0.015840867992766728,1469,0.026564195298372513,245215,0.0731,11
85,VOX,Rocío Monasterio, @monasterioR,339700,2023-05-22,"📰 
@monasterioR
 responde en 
@abc_madrid
 a..

""La pregunta indiscreta: 20 cosas que no sabías de Rocío Monasterio""

#VotaSeguro"," 

 responde en 

 a

la pregunta indiscreta 20 cosas que no sabas de roco monasterio

votaseguro",Neutral,0,0.07927976,0.88992584,0.0307944,False,True,False,True,4657,2,0.00042946102641185313,54,0.011595447713120034,98,0.021043590294180802,245215,0.0731,11
86,VOX,Rocío Monasterio, @monasterioR,339700,2023-05-22,"📰Entrevista a 
@monasterioR
 en 
@voz_populi


‼️Madrid no es el infierno que pinta la izquierda, ni el paraíso de Ayuso

En 2021 dejamos manos libres a Ayuso, ¿en qué ha mejorado en Sanidad, Educación o Vivienda?

✅ VOX puede aportar soluciones

#VotaSeguro","entrevista a 

 en 



madrid no es el infierno que pinta la izquierda ni el paraso de ayuso

en 2021 dejamos manos libres a ayuso en qu ha mejorado en sanidad educacin o vivienda

 vox puede aportar soluciones

votaseguro",Negative,-1,0.4999039,0.1298057,0.37029043,False,True,False,True,8593,9,0.001047364133597114,265,0.03083905504480391,464,0.053997439776562316,245215,0.0731,11
87,VOX,Rocío Monasterio, @monasterioR,339700,2023-05-22,¡Hoy nos vemos en Alcorcón ! 😘,hoy nos vemos en alcorcn  ,Positive,1,0.0037628128,0.05285628,0.9433809,False,True,False,False,7146,18,0.0025188916876574307,92,0.012874335292471313,194,0.02714805485586342,245215,0.0731,11
